page_id,title,founder_pattern,founder_pattern_numeric,idea_pattern,idea_pattern_numeric,structural_advantage,structural_advantage_numeric,asymmetric_signal,asymmetric_signal_numeric,methods,notes
245101d8-0eba-81d4-acc7-fe65b18ee566,Loveswap,15 / 25,15.0,22 / 35,22.0,18 / 35,18.0,3 / 5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
245101d8-0eba-81d9-b37f-e5730733ff2d,Fireside,18/25,18.0,26/35,26.0,24/35,24.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
245101d8-0eba-8160-a3e3-fe67af6ff177,Mindo AI,,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
245101d8-0eba-816c-b3e4-d821dd0bbfae,Lettermeme,19/25,19.0,20/35,20.0,18/35,18.0,2/5,2.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
245101d8-0eba-81ff-adc8-cfaa11d1d01c,AxionAgent.Bid,19/25,19.0,27/35,27.0,26/35,26.0,3/5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-80b3-86f7-d627c3efe5d0,Ondo,6/6,6.0,15/18,15.0,1/1,1.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
241101d8-0eba-8057-b189-decc8936e767,Ondo,,-1.0,,-1.0,,-1.0,,-1.0,,no_report_content
241101d8-0eba-8189-9c92-df5c37b1ef93,Poseidon (@psdnai),,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-8173-8f86-d33ef73e9cbd,Ambience Healthcare,,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-8187-99ed-e5e7960a3864,Noun Coffee,17 / 25,17.0,20 / 35,20.0,17 / 35,17.0,4 / 5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-81cd-8fe3-fdcd39161457,BlockchainHQ,16/25,16.0,20/35,20.0,22/35,22.0,3/5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-815a-b70d-c414d6c3b39b,Breadcrumb.cash,15/25,15.0,28/35,28.0,24/35,24.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-81c5-8202-eff936e78f88,DEMi,22/25,22.0,27/35,27.0,24/35,24.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-812e-b884-dd2f92e9d69e,Perimeter,21/25,21.0,25/35,25.0,24/35,24.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-817b-9ebf-c7c558bc17aa,Ultra (ultraroboticsco),24 / 25,24.0,28 / 35,28.0,27 / 35,27.0,4 / 5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,no_external_match
241101d8-0eba-81f9-a801-c324fe20132d,Etherex,18 / 25,18.0,28 / 35,28.0,27 / 35,27.0,4 / 5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-81c3-b716-ed781da800aa,Libeara,20/25,20.0,28/35,28.0,28/35,28.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-812c-ab12-d1cf67b8e94f,ICM.RUN,22/25,22.0,28/35,28.0,24/35,24.0,3/5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-81dd-bb4a-d6bb49b9de02,AREA (AreaDotClub),20/25,20.0,28/35,28.0,24/35,24.0,3/5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-8168-a0dd-da2dc44ddf94,PSGDigital,19/25,19.0,26/35,26.0,26/35,26.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-816e-820a-f6e7b1d3b0f5,Nukkleus Inc (NASDAQ: NUKK),,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-81c5-abbf-cba18f97a669,Procur3,17/25,17.0,26/35,26.0,22/35,22.0,3/5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-81bf-b853-d1dcd7ed7ae3,Gizmo (@MakeGizmos),,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-81bf-811e-fb0ff3e95545,AnonCoin,,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-81bd-889c-dacf4e395930,InfiniteHash (Bittensor Subnet 89),21/25,21.0,32/35,32.0,28/35,28.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,no_external_match
241101d8-0eba-8156-b363-e9553450abe9,orgo (@orgohq),20/25,20.0,28/35,28.0,24/35,24.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-8199-9e48-e0fcc17ff62d,hx_finance,18 / 25,18.0,27 / 35,27.0,26 / 35,26.0,3 / 5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-81b9-9314-e81a3123b934,ETHZilla ($ATNF),,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-81a8-92a4-ffd105bb59d7,OneShot,18/25,18.0,28/35,28.0,22/35,22.0,2/5,2.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-817d-abc2-e041f3a3e619,NÉCHÉ THE BRAND / THE ALIEN,,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-81b2-a3e1-fa6712f73dac,Panthalassa,,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-81ff-8a65-d5af4eb877ca,FULLPORT,21/25,21.0,27/35,27.0,26/35,26.0,3/5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-81ce-bb93-f426b9169db4,wire (@getwirexyz),18/25,18.0,22/35,22.0,20/35,20.0,2/5,2.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-8120-9aff-c2dfca5e8038,△ (BRC20CABAL),17/25,17.0,27/35,27.0,24/35,24.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-818c-9937-db50b9180fe7,guild (@guildxbt),17 / 25,17.0,29 / 35,29.0,26 / 35,26.0,4 / 5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-8131-9f41-f05f524b0f9a,💥 (hitdotone),19 / 25,19.0,26 / 35,26.0,24 / 35,24.0,3 / 5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-815c-87df-d651f48fe2ef,FG Nexus,,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-81c9-827a-c82bbc748973,letslaunch,15 / 25,15.0,26 / 35,26.0,20 / 35,20.0,2 / 5,2.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-8176-a1b6-d2b93b2c84bf,Jupiter Lend,18 / 25,18.0,26 / 35,26.0,22 / 35,22.0,2 / 5,2.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-81a9-abbc-f06fc94db8bb,Pyron,20 / 25,20.0,29 / 35,29.0,27 / 35,27.0,4 / 5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-8154-8ff9-da2a5844bfa9,CollectiveScience,18/25,18.0,27/35,27.0,22/35,22.0,3/5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-8112-a857-ed165398d5da,xTerm.fun,,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-817a-afc5-ff8a2e7c553e,Avantis Foundation (@AvantisFdn),,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-81f0-95e2-fd44732a1051,Lumena Labs,,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-8194-8557-e5e0c865a5ea,Mustang Finance,18/25,18.0,27/35,27.0,26/35,26.0,3/5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-81b3-8850-c358f5ec5777,lnUSDT,15/25,15.0,27/35,27.0,24/35,24.0,3/5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-813f-8b84-ece8438261e3,Moss Genomics (OTC: MSSGF | CSE: MOSS | FSE: F73),,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-81ee-89d9-c74ad53d8b1b,Solo (solo_zkHE),22/25,22.0,29/35,29.0,27/35,27.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,no_external_match
241101d8-0eba-81b8-bec8-f7aab58c89a6,Electrodes Official (@ElectrodesOnSol),21/25,21.0,29/35,29.0,26/35,26.0,3/5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-819c-a3e3-de7bc03c2ae6,SpaceTime,21/25,21.0,27/35,27.0,27/35,27.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-8174-97c8-ce44d1838904,Starlight,11/25,11.0,20/35,20.0,17/35,17.0,2/5,2.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-8104-b579-f43743d2eff6,Ethereum Time Capsule,,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-8106-a136-d0253e393547,Ultra,22/25,22.0,29/35,29.0,27/35,27.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-8136-8972-dc4c19f9b2bf,Squint,,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
241101d8-0eba-81f5-aa45-c3f80c90f65a,Fans3ai (Fans3_AI),21/25,21.0,30/35,30.0,27/35,27.0,4/5,4.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-8104-95e1-e7cb164cd6f1,Ferra (@ferra_xyz),17/25,17.0,22/35,22.0,20/35,20.0,3/5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
241101d8-0eba-81d6-af73-cbddd750aa8f,Dreamlayer AI,21/25,21.0,27/35,27.0,23/35,23.0,3/5,3.0,founder_pattern:regex_structured; idea_pattern:regex_structured; structural_advantage:regex_structured; asymmetric_signal:regex_structured,
23f101d8-0eba-81c2-a898-c602090c8b39,Thymoquinone (@ThymoquinoneX),4/6,4.0,13/18,13.0,1/1,1.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-8118-8816-c90f490dcf6f,Cactus,5/6,5.0,14/18,14.0,1/1,1.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-813a-9c0e-f690ecc638e6,Verne Robotics,,-1.0,,-1.0,,-1.0,,-1.0,,assigned_failure:founder_pattern | assigned_failure:idea_pattern | assigned_failure:structural_advantage | assigned_failure:asymmetric_signal
23f101d8-0eba-81bd-bcc2-d6caab8eb457,Zodia Markets,5/6,5.0,10/18,10.0,1/1,1.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-818d-b147-c4de6389d761,Moved to @MARA (formerly @MARAHoldings),5/6,5.0,4/18,4.0,0/1,0.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-8144-850f-ca3d1d9db81e,ZhipuAI by BigModel (@ZhipuAI),0/6,0.0,0/18,0.0,0/1,0.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-8186-be0b-de607bca430a,VibeKit,5/6,5.0,14/18,14.0,0/1,0.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-8178-b5b4-c45791f38519,$c,2/6,2.0,9/18,9.0,0/1,0.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-81b5-b87c-e5d514da9688,Silvana,(4/6),4.0,(15/18),15.0,(1/1),1.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-81e0-bee9-cbeeab9844e8,Robonomics Hardware,5/6,5.0,15/18,15.0,1/1,1.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-81a5-b0a8-cfc97a66d618,UR,4/6,4.0,14/18,14.0,1/1,1.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-815b-81aa-c453e4c5f886,Procoin,4/6,4.0,14/18,14.0,1/1,1.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-817b-9c07-d1265d7d2cd6,Accelerant (@AccelerantHQ),0/6,0.0,0/18,0.0,0/1,0.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-819c-b768-fa4258066177,Earnifi,0/6,0.0,0/18,0.0,0/1,0.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-81c4-8942-c1c336803aa8,CoinRotator / Shumi,4/6,4.0,13/18,13.0,1/1,1.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-8197-9da8-ccef5a1e885f,Highway,Founding-Team (1/6),1.0,Idea (4/18),4.0,Competitive Advantage (0/1),0.0,Market Potential (1/1),1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback; asymmetric_signal:llm_fallback,
23f101d8-0eba-81c8-a77a-f79cc81a7539,Occam (@useOccam),3/6,3.0,14/18,14.0,1/1,1.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-81fd-9583-e400d3fd2bd7,BackupBuddy,4/6,4.0,14/18,14.0,1/1,1.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-8123-b213-f4e715efad50,Hypervol,3/6,3.0,13/18,13.0,1/1,1.0,1/1,1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback; asymmetric_signal:llm_fallback,
23f101d8-0eba-8115-b60d-f1842f71e21a,NairobiBlockchainWeek,2/6,2.0,2/18,2.0,0/1,0.0,0/1,0.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback; asymmetric_signal:llm_fallback,
23f101d8-0eba-81af-80a5-d210bd39e6d0,KAIO,1/6,1.0,9/18,9.0,0/1,0.0,1/1,1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback; asymmetric_signal:llm_fallback,
23f101d8-0eba-81c2-ae19-fdc8fdb0b766,weldr,3/6,3.0,9/18,9.0,0/1,0.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-810c-b93b-e7de71400f15,Syncere,3/6,3.0,6/18,6.0,0/1,0.0,1/1,1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback; asymmetric_signal:llm_fallback,
23f101d8-0eba-8138-9601-d11513b46d43,Influxy,Founding-Team (0/6),0.0,Idea (0/18),0.0,Competitive Advantage (0/1),0.0,Market Potential (0/1),0.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback; asymmetric_signal:llm_fallback,
23f101d8-0eba-8152-ad17-e9310923fc2d,Trade on gg.xyz (@alphaggxyz),4/6,4.0,12/18,12.0,1/1,1.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23f101d8-0eba-81c7-91ae-ee093ce860dc,NeuroMine,2/6,2.0,10/18,10.0,0/1,0.0,,-1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback,assigned_failure:asymmetric_signal
23e101d8-0eba-8153-9da3-f20d1e016cd6,Tokenise (@tokenise_tech),4/6,4.0,13/18,13.0,0/1,0.0,1/1,1.0,founder_pattern:llm_fallback; idea_pattern:llm_fallback; structural_advantage:llm_fallback; asymmetric_signal:llm_fallback,
